Job title,Location,Company Industry,Experience Level,Salary Amount,Salary Currency,Conversion Ratio,Reference Year
Product Analyst,True,Consulting,Not specified,65000.0,USD,1.0,2021
Data Scientist,True,Retail,Mid,132000.0,USD,1.0,2021
Data Scientist,True,Small Tech,,175000.0,USD,1.0,2023
Scientist: Statistics,True,Healthcare,Senior,135000.0,USD,1.0,2023
Staff Research Scientist,True,Big Tech,Junior,265000.0,USD,1.0,2023
ML Engineer,True,Tech Company,Senior,300000.0,USD,1.0,2023
Data Scientist,True,Big Tech,,214000.0,USD,1.0,2023
Economist,True,,,,,,2023
Data Scientist,True,Tech Company,,65500.0,USD,1.0,2023
Data Scientist,True,Finance,Junior,87000.0,USD,1.0,2023
Data Analyst,True,,,,,,2023
VP of Data Science,True,"Marketing, Media and Advertising",,250000.0,USD,1.0,2023
Data Scientist,True,Consulting,Intership,63300.0,USD,1.0,2023
BI Analyst,True,Small Tech,,100000.0,USD,1.0,2023
Data Scientist,True,Healthcare,Mid,144000.0,USD,1.0,2023
Data Scientist,True,Tech Company,,110000.0,USD,1.0,2023
Data Scientist,True,,,,,,2023
Digital Engineering Graduate,True,Manufactoring,Intership,30000.0,USD,1.0,2023
Data Scientist,True,"Education, Research ad University",Junior,86000.0,USD,1.0,2023
Data Scientist,True,,,,,,2023
Data Scientist,True,Small Tech,Junior,28000.0,USD,1.0,2023
Data Scientist,True,Tech Company,,210000.0,USD,1.0,2023
BI Analyst,True,,,,,,2023
Data Scientist,True,,,,,,2023
ML Engineer,True,Tech Company,Senior,175000.0,USD,1.0,2023
Data Scientist,True,,,,,,2023
Executive Manager,True,Finance,Senior,214000.0,AUD,0.67236147,2023
Data Scientist,True,Tech Company,,155000.0,USD,1.0,2023
,True,,,,,,2023
Data Scientist,True,,,,,,2023
Data Scientist,True,Tech Company,Intership,120000.0,USD,1.0,2023
ML Engineer,True,,Not specified,,,,2023
Data Analyst,True,Consulting,,179000.0,USD,1.0,2023
AI Engineer,True,Small Tech,,96000.0,USD,1.0,2023
Director of Data Science (L8,True,,,,,,2023
Data Scientist,True,,,,,,2023
Data Scientist,True,Tech Company,Senior,250000.0,USD,1.0,2023
Data Scientist,True,Tech Company,Senior,150000.0,USD,1.0,2023
Data Scientist,True,Finance,Mid,112000.0,USD,1.0,2023
Data Scientist,True,StartUp,,120000.0,BRL,0.18421977,2023
Data Science Manager,True,Tech Company,,280000.0,USD,1.0,2023
Data Scientist,True,Small Tech,,200000.0,USD,1.0,2023
Developer,True,Tech Company,Not specified,210000.0,USD,1.0,2023
Analytics Manager,True,,,,,,2023
staff research scientsit,True,"Education, Research ad University",,200000.0,USD,1.0,2023
Data Scientist,True,,,,,,2023
Data Scientist,True,Consulting,Mid,130000.0,USD,1.0,2023
Data Scientist,True,Retail,,175000.0,USD,1.0,2023
Data Scientist,True,Finance,Senior,182000.0,USD,1.0,2023
Director,True,,,,,,2023
Data Scientist,True,StartUp,,135000.0,USD,1.0,2023
Data Scientist,True,,,,,,2023
Data Scientist,True,,,,,,2023
Data Analyst,True,Tech Company,,125000.0,USD,1.0,2023
Data Scientist,True,Tech Company,Senior,205000.0,USD,1.0,2023
Data Scientist,True,,,,,,2023
Data Analyst,True,,,,,,2023
Data Scientist,True,Healthcare,Intership,100000.0,CAD,0.73006557,2023
,True,,,,,,2023
Data Scientist,True,Public Sector and Gonverment,Mid,95000.0,USD,1.0,2023
Data Analyst,True,,,,,,2023
Data Scientist,True,,,,,,2023
Data Scientist,True,Tech Company,Senior,230000.0,USD,1.0,2023
Data Scientist,True,Finance,Intership,140000.0,USD,1.0,2023
,True,Tech Company,,200000.0,CAD,0.73006557,2023
ML Engineer,True,Tech Company,Senior,140000.0,USD,1.0,2023
AI Engineer,True,Others,Intership,,,,2023
Data Scientist,True,Healthcare,Senior,180000.0,USD,1.0,2023
Data Scientist,True,,,,,,2023
Data Viz Specialist,True,"Marketing, Media and Advertising",,41000.0,USD,1.0,2023
Data Scientist,True,Tech Company,Senior,178000.0,USD,1.0,2023
Data Scientist,True,Finance,,180000.0,USD,1.0,2023
Data Scientist,True,Big Tech,Not specified,130000.0,USD,1.0,2023
Project Manager ,True,Tech Company,,52000.0,EUR,1.0882787,2023
NLP Scientist,True,Healthcare,Not specified,115000.0,USD,1.0,2023
BI Analyst,True,,,,,,2023
Data Scientist,True,Retail,,100000.0,USD,1.0,2023
Data Analyst,True,Finance,Senior,120000.0,USD,1.0,2023
,True,,,,,,2023
Data Scientist,True,Finance,Junior,1700000.0,INR,0.011962834,2023
Data Scientist,True,Consulting,,103000.0,USD,1.0,2023
Data Analyst,True,"Marketing, Media and Advertising",,112000.0,USD,1.0,2023
Data Scientist,True,,,,,,2023
Research Scientist,True,Consulting,,100000.0,USD,1.0,2023
,True,Ciber Security,,110000.0,USD,1.0,2023
Product Analyst,True,Retail,,80000.0,USD,1.0,2023
Data Scientist,True,,,,,,2023
Data Scientist,True,,,,,,2023
Data Scientist,True,Ciber Security,,180000.0,USD,1.0,2023
Data Scientist,True,"Education, Research ad University",Intership,145000.0,USD,1.0,2023
Data Science Director,True,Finance,,212000.0,USD,1.0,2023
,True,,,,,,2023
Service specialist,True,Healthcare,Intership,56000.0,USD,1.0,2023
Data Scientist,True,Finance,,87000.0,USD,1.0,2023
Data Scientist,True,Tech Company,,215000.0,USD,1.0,2023
Data Scientist,True,Healthcare,,60000.0,USD,1.0,2023
Data Scientist,True,Tech Company,Senior,194000.0,USD,1.0,2023
,True,Finance,,82000.0,USD,1.0,2023
Data Analyst,True,Consulting,,80000.0,USD,1.0,2023
Data Scientist,True,Tech Company,Junior,90000.0,USD,1.0,2023
Data Scientist,True,Healthcare,,128000.0,USD,1.0,2023
Data Scientist,True,"Marketing, Media and Advertising",Intership,75000.0,USD,1.0,2023
Data Analyst,True,Finance,,75000.0,USD,1.0,2023
Data Scientist,True,,,,,,2023
Data Scientist,True,,,,,,2023
Data Scientist,True,Small Tech,Mid,110000.0,USD,1.0,2023
Data Scientist,True,Ciber Security,,115000.0,USD,1.0,2023
Data Scientist,True,Healthcare,,160000.0,USD,1.0,2023
"Manager, Risk Strategy &amp; Policy (Data Science",True,Tech Company,,110000.0,USD,1.0,2023
Data Scientist,True,"Energy, oil and gas",Not specified,130000.0,AUD,0.67236147,2023
Data Scientist,True,Tech Company,,115000.0,USD,1.0,2023
Epic BI Developer,True,,,,,,2023
Data Scientist,True,Finance,Junior,150000.0,USD,1.0,2023
Data Scientist,True,Finance,Intership,120000.0,USD,1.0,2023
AI Engineer,US,2024,Senior,202730.0,USD,1.0,2024
AI Engineer,US,2024,Senior,92118.0,USD,1.0,2024
Data Engineer,US,2024,Senior,130500.0,USD,1.0,2024
Data Engineer,US,2024,Senior,96000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,190000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,160000.0,USD,1.0,2024
ML Engineer,US,2024,Mid,400000.0,USD,1.0,2024
ML Engineer,US,2024,Mid,65000.0,USD,1.0,2024
Data Analyst,US,2024,Junior,101520.0,USD,1.0,2024
Data Analyst,US,2024,Junior,45864.0,USD,1.0,2024
Data Engineer,US,2024,Senior,172469.0,USD,1.0,2024
Data Engineer,US,2024,Senior,114945.0,USD,1.0,2024
NLP Engineer,US,2024,Executive,200000.0,USD,1.0,2024
NLP Engineer,US,2024,Executive,150000.0,USD,1.0,2024
Data Scientist,US,2024,Mid,156450.0,USD,1.0,2024
Data Scientist,US,2024,Mid,119200.0,USD,1.0,2024
Data Analyst,US,2024,Senior,170000.0,USD,1.0,2024
Data Analyst,US,2024,Senior,130000.0,USD,1.0,2024
Applied Scientist,US,2024,Senior,222200.0,USD,1.0,2024
Applied Scientist,US,2024,Senior,136000.0,USD,1.0,2024
Data Manager,US,2024,Mid,128000.0,USD,1.0,2024
Data Manager,US,2024,Mid,81500.0,USD,1.0,2024
Data Engineer,US,2024,Senior,93838.0,USD,1.0,2024
Data Engineer,US,2024,Senior,69535.0,USD,1.0,2024
Data Analyst,US,2024,Junior,75000.0,USD,1.0,2024
Data Analyst,US,2024,Junior,65000.0,USD,1.0,2024
Data Manager,US,2024,Mid,150000.0,USD,1.0,2024
Data Manager,US,2024,Mid,125000.0,USD,1.0,2024
Research Engineer,US,2024,Mid,260570.0,USD,1.0,2024
Research Engineer,US,2024,Mid,167030.0,USD,1.0,2024
Data Engineer,US,2024,Junior,120000.0,USD,1.0,2024
Data Engineer,US,2024,Junior,100000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,190000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,155000.0,USD,1.0,2024
Data Analyst,US,2024,Senior,174000.0,USD,1.0,2024
Data Analyst,US,2024,Senior,116000.0,USD,1.0,2024
Data Analyst,US,2024,Mid,100000.0,USD,1.0,2024
Data Analyst,US,2024,Mid,80000.0,USD,1.0,2024
Data Analyst,US,2024,Mid,145000.0,USD,1.0,2024
Data Analyst,US,2024,Mid,95000.0,USD,1.0,2024
Data Scientist,AU,2024,Mid,120000.0,USD,1.0,2024
Data Scientist,AU,2024,Mid,70000.0,USD,1.0,2024
Data Scientist,US,2024,Mid,130000.0,USD,1.0,2024
Data Scientist,US,2024,Mid,110000.0,USD,1.0,2024
Data Manager,US,2024,Mid,240000.0,USD,1.0,2024
Data Manager,US,2024,Mid,180000.0,USD,1.0,2024
BI Engineer,US,2024,Senior,202800.0,USD,1.0,2024
BI Engineer,US,2024,Senior,115000.0,USD,1.0,2024
Data Engineer,GB,2024,Senior,80000.0,GBP,1.2951632,2024
Data Engineer,GB,2024,Senior,45000.0,GBP,1.2951632,2024
Data Analyst,CA,2024,Senior,90000.0,CAD,0.73006557,2024
Data Analyst,CA,2024,Senior,75000.0,CAD,0.73006557,2024
Data Analyst,US,2024,Mid,112300.0,USD,1.0,2024
Data Analyst,US,2024,Mid,75100.0,USD,1.0,2024
BI Analyst,US,2024,Mid,178200.0,USD,1.0,2024
BI Analyst,US,2024,Mid,87000.0,USD,1.0,2024
Data Scientist,CA,2024,Senior,138000.0,USD,1.0,2024
Data Scientist,CA,2024,Senior,72000.0,USD,1.0,2024
ML Engineer,US,2024,Mid,252000.0,USD,1.0,2024
ML Engineer,US,2024,Mid,168000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,140000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,130000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,190000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,100000.0,USD,1.0,2024
Data Scientist,US,2024,Mid,150650.0,USD,1.0,2024
Data Scientist,US,2024,Mid,106700.0,USD,1.0,2024
Data Scientist,US,2024,Senior,192300.0,USD,1.0,2024
Data Scientist,US,2024,Senior,107900.0,USD,1.0,2024
Data Engineer,US,2024,Mid,115000.0,USD,1.0,2024
Data Engineer,US,2024,Mid,95500.0,USD,1.0,2024
Research Engineer,US,2024,Mid,195000.0,USD,1.0,2024
Research Engineer,US,2024,Mid,160000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,257600.0,USD,1.0,2024
Data Scientist,US,2024,Senior,146000.0,USD,1.0,2024
Data Analyst,CA,2024,Junior,90000.0,USD,1.0,2024
Data Analyst,CA,2024,Junior,70000.0,USD,1.0,2024
ML Engineer,NL,2024,Senior,110000.0,EUR,1.0882787,2024
ML Engineer,NL,2024,Senior,70000.0,EUR,1.0882787,2024
Data Engineer,US,2024,Senior,158200.0,USD,1.0,2024
Data Engineer,US,2024,Senior,74100.0,USD,1.0,2024
Data Engineer,US,2024,Senior,231400.0,USD,1.0,2024
Data Engineer,US,2024,Senior,170955.0,USD,1.0,2024
Data Engineer,US,2024,Mid,137000.0,USD,1.0,2024
Data Engineer,US,2024,Mid,60300.0,USD,1.0,2024
Data Analyst,US,2024,Mid,101098.0,USD,1.0,2024
Data Analyst,US,2024,Mid,59469.0,USD,1.0,2024
Data Manager,US,2024,Mid,166363.0,USD,1.0,2024
Data Manager,US,2024,Mid,103977.0,USD,1.0,2024
Data Manager,US,2024,Senior,166000.0,USD,1.0,2024
Data Manager,US,2024,Senior,104000.0,USD,1.0,2024
Research Engineer,US,2024,Senior,170400.0,USD,1.0,2024
Research Engineer,US,2024,Senior,123800.0,USD,1.0,2024
Data Engineer,US,2024,Mid,94763.0,USD,1.0,2024
Data Engineer,US,2024,Mid,67750.0,USD,1.0,2024
ML Engineer,US,2024,Senior,251250.0,USD,1.0,2024
ML Engineer,US,2024,Senior,120750.0,USD,1.0,2024
Data Analyst,LT,2024,Mid,30000.0,EUR,1.0882787,2024
Data Analyst,LT,2024,Mid,25800.0,EUR,1.0882787,2024
Data Scientist,US,2024,Senior,189615.0,USD,1.0,2024
Data Scientist,US,2024,Senior,150385.0,USD,1.0,2024
Data Engineer,US,2024,Senior,283800.0,USD,1.0,2024
Data Engineer,US,2024,Senior,234700.0,USD,1.0,2024
Data Scientist,US,2024,Mid,109000.0,USD,1.0,2024
Data Scientist,US,2024,Mid,93000.0,USD,1.0,2024
Data Scientist,US,2024,Mid,164000.0,USD,1.0,2024
Data Scientist,US,2024,Mid,131000.0,USD,1.0,2024
Data Engineer,GB,2024,Mid,45607.0,GBP,1.2951632,2024
Data Engineer,GB,2024,Mid,30921.0,GBP,1.2951632,2024
Data Analyst,GB,2024,Mid,55000.0,GBP,1.2951632,2024
Data Analyst,GB,2024,Mid,45000.0,GBP,1.2951632,2024
BI Analyst,US,2024,Senior,144300.0,USD,1.0,2024
BI Analyst,US,2024,Senior,104800.0,USD,1.0,2024
Data Engineer,US,2024,Senior,212750.0,USD,1.0,2024
Data Engineer,US,2024,Senior,157250.0,USD,1.0,2024
Data Analyst,US,2024,Junior,150000.0,USD,1.0,2024
Data Analyst,US,2024,Junior,129200.0,USD,1.0,2024
ML Engineer,US,2024,Senior,265000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,170000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,190000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,155000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,165000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,100000.0,USD,1.0,2024
Data Engineer,US,2024,Mid,213900.0,USD,1.0,2024
Data Engineer,US,2024,Mid,126500.0,USD,1.0,2024
Research Engineer,US,2024,Senior,130000.0,USD,1.0,2024
Research Engineer,US,2024,Senior,104000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,225000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,66000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,220000.0,USD,1.0,2024
BI Analyst,US,2024,Mid,110000.0,USD,1.0,2024
BI Analyst,US,2024,Mid,85000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,282000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,188000.0,USD,1.0,2024
Data Engineer,US,2024,Executive,219650.0,USD,1.0,2024
Data Engineer,US,2024,Executive,136000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,210850.0,USD,1.0,2024
Data Engineer,US,2024,Senior,145400.0,USD,1.0,2024
Data Analyst,US,2024,Mid,143800.0,USD,1.0,2024
Data Analyst,US,2024,Mid,106300.0,USD,1.0,2024
AI Engineer,US,2024,Mid,150000.0,USD,1.0,2024
AI Engineer,US,2024,Mid,90200.0,USD,1.0,2024
Data Engineer,US,2024,Mid,140000.0,USD,1.0,2024
Data Engineer,US,2024,Mid,110000.0,USD,1.0,2024
Data Analyst,US,2024,Senior,140000.0,USD,1.0,2024
Data Analyst,US,2024,Senior,120000.0,USD,1.0,2024
AI Engineer,DK,2024,Junior,800000.0,DKK,0.14585547,2024
Research Engineer,US,2024,Mid,138000.0,USD,1.0,2024
Research Engineer,US,2024,Mid,86000.0,USD,1.0,2024
Data Scientist,US,2024,Mid,199700.0,USD,1.0,2024
Data Scientist,US,2024,Mid,70800.0,USD,1.0,2024
Research Engineer,US,2024,Senior,175000.0,USD,1.0,2024
Research Engineer,US,2024,Senior,130000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,169847.0,USD,1.0,2024
Data Engineer,US,2024,Senior,131631.0,USD,1.0,2024
ML Engineer,US,2024,Senior,277000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,173000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,264500.0,USD,1.0,2024
ML Engineer,US,2024,Senior,165600.0,USD,1.0,2024
BI Analyst,US,2024,Senior,194000.0,USD,1.0,2024
BI Analyst,US,2024,Senior,168000.0,USD,1.0,2024
Data Engineer,US,2024,Mid,90000.0,USD,1.0,2024
Data Engineer,US,2024,Mid,70000.0,USD,1.0,2024
Data Scientist,US,2024,Junior,137000.0,USD,1.0,2024
Data Scientist,US,2024,Junior,60400.0,USD,1.0,2024
Data Engineer,US,2024,Executive,197689.0,USD,1.0,2024
Data Engineer,US,2024,Executive,152311.0,USD,1.0,2024
Research Engineer,US,2024,Executive,209500.0,USD,1.0,2024
Research Engineer,US,2024,Executive,147500.0,USD,1.0,2024
Data Engineer,US,2024,Senior,170000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,146000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,220600.0,USD,1.0,2024
ML Engineer,US,2024,Senior,140100.0,USD,1.0,2024
AI Engineer,US,2024,Senior,236872.0,USD,1.0,2024
AI Engineer,US,2024,Senior,148045.0,USD,1.0,2024
Data Engineer,US,2024,Mid,143896.0,USD,1.0,2024
Data Engineer,US,2024,Mid,99208.0,USD,1.0,2024
Applied Scientist,US,2024,Senior,250000.0,USD,1.0,2024
Applied Scientist,US,2024,Senior,160000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,200000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,25000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,137500.0,USD,1.0,2024
Data Engineer,US,2024,Senior,81500.0,USD,1.0,2024
Data Engineer,US,2024,Executive,209700.0,USD,1.0,2024
Data Engineer,US,2024,Executive,161300.0,USD,1.0,2024
Data Scientist,US,2024,Senior,249000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,216000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,170040.0,USD,1.0,2024
Data Engineer,US,2024,Senior,113360.0,USD,1.0,2024
ML Engineer,US,2024,Mid,178250.0,USD,1.0,2024
ML Engineer,US,2024,Mid,110500.0,USD,1.0,2024
Data Analyst,US,2024,Junior,83300.0,USD,1.0,2024
Data Analyst,US,2024,Junior,47500.0,USD,1.0,2024
Data Scientist,US,2024,Senior,200000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,148500.0,USD,1.0,2024
Data Engineer,US,2024,Senior,138000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,120000.0,USD,1.0,2024
Research Engineer,US,2024,Senior,250000.0,USD,1.0,2024
Research Engineer,US,2024,Senior,200000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,110000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,90000.0,USD,1.0,2024
Data Engineer,US,2024,Mid,142000.0,USD,1.0,2024
Data Engineer,US,2024,Mid,129500.0,USD,1.0,2024
Data Manager,US,2024,Mid,210554.0,USD,1.0,2024
Data Manager,US,2024,Mid,131596.0,USD,1.0,2024
Data Engineer,US,2024,Senior,170000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,130000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,159550.0,USD,1.0,2024
Data Engineer,US,2024,Senior,113000.0,USD,1.0,2024
Data Engineer,US,2024,Mid,135000.0,USD,1.0,2024
Data Engineer,US,2024,Mid,100000.0,USD,1.0,2024
ML Engineer,US,2024,Mid,245400.0,USD,1.0,2024
ML Engineer,US,2024,Mid,139000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,190000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,167000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,304000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,244000.0,USD,1.0,2024
Data Analyst,US,2024,Junior,50000.0,GBP,1.2951632,2024
Data Analyst,US,2024,Junior,44000.0,GBP,1.2951632,2024
Data Scientist,US,2024,Senior,247600.0,USD,1.0,2024
Data Scientist,US,2024,Senior,127300.0,USD,1.0,2024
Data Engineer,US,2024,Senior,210000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,170000.0,USD,1.0,2024
Applied Scientist,US,2024,Mid,222200.0,USD,1.0,2024
Applied Scientist,US,2024,Mid,136000.0,USD,1.0,2024
Research Engineer,US,2024,Mid,200000.0,USD,1.0,2024
Research Engineer,US,2024,Mid,151300.0,USD,1.0,2024
Data Scientist,US,2024,Mid,110000.0,USD,1.0,2024
Data Scientist,US,2024,Mid,90000.0,USD,1.0,2024
Data Analyst,US,2024,Junior,156000.0,USD,1.0,2024
Data Analyst,US,2024,Junior,94000.0,USD,1.0,2024
Research Engineer,US,2024,Mid,212800.0,USD,1.0,2024
Research Engineer,US,2024,Mid,124100.0,USD,1.0,2024
Analytics Engineer,US,2024,Mid,195000.0,USD,1.0,2024
Analytics Engineer,US,2024,Mid,140000.0,USD,1.0,2024
Data Analyst,US,2024,Senior,199068.0,USD,1.0,2024
Data Analyst,US,2024,Senior,150000.0,USD,1.0,2024
Data Engineer,US,2024,Executive,250900.0,USD,1.0,2024
Data Engineer,US,2024,Executive,173100.0,USD,1.0,2024
Data Analyst,US,2024,Mid,95000.0,USD,1.0,2024
Data Analyst,US,2024,Mid,80000.0,USD,1.0,2024
Data Scientist,FR,2024,Junior,60000.0,EUR,1.0882787,2024
Data Scientist,FR,2024,Junior,40000.0,EUR,1.0882787,2024
Data Engineer,US,2024,Senior,138000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,86000.0,USD,1.0,2024
AI Engineer,US,2024,Senior,186754.0,USD,1.0,2024
AI Engineer,US,2024,Senior,101000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,234000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,146000.0,USD,1.0,2024
Research Engineer,US,2024,Mid,96200.0,USD,1.0,2024
Research Engineer,US,2024,Mid,69800.0,USD,1.0,2024
Data Engineer,US,2024,Senior,96200.0,USD,1.0,2024
Data Engineer,US,2024,Senior,69800.0,USD,1.0,2024
BI Analyst,US,2024,Senior,170000.0,USD,1.0,2024
BI Analyst,US,2024,Senior,150000.0,USD,1.0,2024
Data Engineer,US,2024,Mid,157500.0,USD,1.0,2024
Data Engineer,US,2024,Mid,149900.0,USD,1.0,2024
Data Analyst,US,2024,Senior,169000.0,USD,1.0,2024
Data Analyst,US,2024,Senior,105000.0,USD,1.0,2024
Data Engineer,US,2024,Senior,148017.0,USD,1.0,2024
Data Engineer,US,2024,Senior,87069.0,USD,1.0,2024
Data Engineer,CA,2024,Mid,106336.0,USD,1.0,2024
Data Engineer,CA,2024,Mid,83150.0,USD,1.0,2024
Data Analyst,US,2024,Mid,130000.0,USD,1.0,2024
Data Analyst,US,2024,Mid,91000.0,USD,1.0,2024
Data Analyst,US,2024,Senior,149925.0,USD,1.0,2024
Data Analyst,US,2024,Senior,91260.0,USD,1.0,2024
ML Engineer,US,2024,Senior,185000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,25000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,155000.0,USD,1.0,2024
Data Scientist,US,2024,Senior,120000.0,USD,1.0,2024
ML Engineer,US,2024,Senior,209700.0,USD,1.0,2024
